0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.28848,0.9991,0.99937,0.99877,0.9991,0.99938,0.99877,0.9991,0.99938,0.99877,0.9991,0.99938,0.99877,0.9991,0.99938,0.99877,0.9991,0.99938,0.99877
0.57697,0.99819,0.99872,0.99754,0.9982,0.99875,0.99755,0.9982,0.99875,0.99755,0.9982,0.99875,0.99755,0.9982,0.99875,0.99755,0.9982,0.99875,0.99755
0.86545,0.99725,0.99802,0.9963,0.99729,0.99811,0.99632,0.9973,0.99813,0.99633,0.9973,0.99813,0.99633,0.9973,0.99813,0.99633,0.9973,0.99813,0.99633
1.1539,0.99626,0.99728,0.99502,0.99638,0.99746,0.9951,0.9964,0.9975,0.99511,0.9964,0.99751,0.99511,0.9964,0.99751,0.99511,0.9964,0.99751,0.99511
1.4424,0.99519,0.99647,0.99369,0.99546,0.99678,0.99386,0.9955,0.99687,0.99388,0.9955,0.99688,0.99389,0.9955,0.99689,0.99389,0.9955,0.99689,0.99389
1.7309,0.99402,0.99556,0.99206,0.99452,0.99608,0.99262,0.99459,0.99624,0.99266,0.9946,0.99626,0.99267,0.9946,0.99627,0.99267,0.9946,0.99627,0.99267
2.0194,0.99271,0.99453,0.99009,0.99357,0.99536,0.99137,0.99369,0.9956,0.99144,0.99371,0.99564,0.99145,0.99371,0.99564,0.99145,0.99371,0.99564,0.99145
2.3079,0.99124,0.99341,0.98785,0.99259,0.99464,0.9901,0.99279,0.99496,0.99022,0.99281,0.99501,0.99023,0.99281,0.99502,0.99024,0.99281,0.99502,0.99024
2.5964,0.98957,0.99219,0.98508,0.99159,0.99389,0.98882,0.99188,0.99432,0.989,0.99191,0.99439,0.98902,0.99192,0.9944,0.98902,0.99192,0.9944,0.98902
2.8848,0.98767,0.9908,0.98194,0.99055,0.99311,0.98751,0.99097,0.99366,0.98778,0.99102,0.99376,0.98781,0.99102,0.99378,0.98781,0.99102,0.99378,0.98781
3.1733,0.98552,0.98921,0.97841,0.98949,0.9923,0.98618,0.99006,0.993,0.98656,0.99012,0.99314,0.9866,0.99013,0.99316,0.9866,0.99013,0.99316,0.9866
